GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0041800403,596,8,0,4,11:22 PM,5:41,SUB: Jerebko FOR Cook,,,,,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,598,2,75,4,11:22 PM,5:31,MISS Jerebko 5' Driving Finger Roll Layup,,Ibaka BLOCK (4 BLK),,,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR
0041800403,600,4,0,4,11:22 PM,5:30,WARRIORS Rebound,,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041800403,602,2,80,4,11:23 PM,5:27,MISS Curry 26' 3PT Step Back Jump Shot,,,,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,603,4,0,4,11:23 PM,5:27,Jerebko REBOUND (Off:1 Def:0),,,,,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,604,1,1,4,11:23 PM,5:23,Green 27' 3PT Jump Shot (15 PTS) (Jerebko 1 AST),,,111 - 97,-14,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,606,1,1,4,11:23 PM,5:01,,,Leonard 10' Jump Shot (30 PTS) (Lowry 7 AST),113 - 97,-16,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,608,2,101,4,11:23 PM,4:50,MISS Curry 8' Driving Floating Jump Shot,,Ibaka BLOCK (5 BLK),,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR
0041800403,610,4,0,4,11:23 PM,4:49,WARRIORS Rebound,,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041800403,612,2,1,4,11:24 PM,4:41,MISS McKinnie  3PT Jump Shot,,,,,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,613,4,0,4,11:24 PM,4:37,,,Leonard REBOUND (Off:2 Def:5),,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,614,2,6,4,11:24 PM,4:28,,,MISS Leonard 3' Driving Layup,,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,615,4,0,4,11:24 PM,4:28,Green REBOUND (Off:1 Def:6),,,,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,616,2,41,4,11:24 PM,4:24,MISS Jerebko 4' Running Layup,,Lowry BLOCK (1 BLK),,,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR
0041800403,618,4,0,4,11:24 PM,4:23,WARRIORS Rebound,,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041800403,620,1,1,4,11:24 PM,4:16,Jerebko 28' 3PT Jump Shot (3 PTS) (Curry 7 AST),,,113 - 100,-13,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,622,5,2,4,11:25 PM,3:52,Bogut STEAL (1 STL),,Leonard Lost Ball Turnover (P4.T12),,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,624,2,41,4,11:25 PM,3:49,MISS Green 4' Running Layup,,Ibaka BLOCK (6 BLK),,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR
0041800403,625,4,0,4,11:25 PM,3:48,Jerebko REBOUND (Off:2 Def:0),,,,,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,626,6,2,4,11:25 PM,3:47,,,VanVleet S.FOUL (P3.T3) (D.Guthrie),,,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,1,0,,,,,
0041800403,628,3,11,4,11:25 PM,3:47,Jerebko Free Throw 1 of 2 (4 PTS),,,113 - 101,-12,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,629,9,1,4,11:25 PM,3:47,,,Raptors Timeout: Regular (Reg.5 Short 0),,,3,1610612761,,,,,,0,0,,,,,,0,0,,,,,
0041800403,631,3,12,4,11:27 PM,3:47,MISS Jerebko Free Throw 2 of 2,,,,,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,632,4,0,4,11:27 PM,3:45,,,Ibaka REBOUND (Off:1 Def:4),,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,633,5,2,4,11:27 PM,3:42,Green STEAL (2 STL),,Ibaka Lost Ball Turnover (P2.T13),,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,635,6,2,4,11:28 PM,3:41,,,Ibaka S.FOUL (P4.T4) (D.Guthrie),,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,1,0,,,,,
0041800403,637,3,10,4,11:28 PM,3:41,MISS McKinnie Free Throw 1 of 1,,,,,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,638,4,0,4,11:28 PM,3:41,WARRIORS Rebound,,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041800403,702,5,15,4,11:28 PM,3:41,Bogut Offensive Goaltending Turnover (P1.T15),,,,,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,,1,0,,,,,
0041800403,639,8,0,4,11:28 PM,3:41,,,SUB: Gasol FOR Ibaka,,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,644,5,1,4,11:29 PM,3:30,Curry STEAL (1 STL),,Lowry Bad Pass Turnover (P3.T14),,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,646,6,1,4,11:29 PM,3:27,,,Green P.FOUL (P5.PN) (K.Fitzgerald),,,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,1,0,,,,,
0041800403,648,3,11,4,11:30 PM,3:27,Curry Free Throw 1 of 2 (46 PTS),,,113 - 102,-11,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,649,8,0,4,11:30 PM,3:27,,,SUB: Siakam FOR Green,,,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,651,3,12,4,11:30 PM,3:27,Curry Free Throw 2 of 2 (47 PTS),,,113 - 103,-10,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,652,1,58,4,11:30 PM,3:02,,,Gasol 8' Turnaround Hook Shot (14 PTS) (Lowry 8 AST),115 - 103,-12,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,654,2,1,4,11:31 PM,2:52,MISS Jerebko 25' 3PT Jump Shot,,,,,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,655,4,0,4,11:31 PM,2:48,,,Gasol REBOUND (Off:0 Def:5),,,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,656,5,2,4,11:31 PM,2:48,Curry STEAL (2 STL),,Gasol Lost Ball Turnover (P2.T15),,,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,658,2,1,4,11:31 PM,2:47,MISS Curry 25' 3PT Jump Shot,,,,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,659,4,0,4,11:31 PM,2:47,WARRIORS Rebound,,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041800403,660,10,0,4,11:32 PM,2:38,Jump Ball Curry vs. Lowry: Tip to Green,,,,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW
0041800403,663,1,6,4,11:32 PM,2:28,Green 2' Driving Layup (17 PTS) (Bogut 3 AST),,,115 - 105,-10,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,664,2,1,4,11:33 PM,2:03,,,MISS VanVleet  3PT Jump Shot,,,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,665,4,0,4,11:33 PM,2:00,,,VanVleet REBOUND (Off:1 Def:2),,,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,666,6,1,4,11:33 PM,1:53,McKinnie P.FOUL (P4.T4) (K.Fitzgerald),,,,,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,1,0,,,,,
0041800403,668,1,1,4,11:34 PM,1:39,,,VanVleet 28' 3PT Jump Shot (11 PTS) (Leonard 6 AST),118 - 105,-13,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,670,9,1,4,11:34 PM,1:37,WARRIORS Timeout: Regular (Full 6 Short 0),,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041800403,672,8,0,4,11:36 PM,1:37,SUB: Evans FOR Bogut,,,,,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,4,1628980,Jacob Evans,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,673,8,0,4,11:36 PM,1:37,SUB: Jones FOR Green,,,,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,4,1627745,Damian Jones,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,674,8,0,4,11:36 PM,1:37,SUB: Bell FOR Curry,,,,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,678,2,79,4,11:36 PM,1:24,MISS Evans 20' Pullup Jump Shot,,,,,4,1628980,Jacob Evans,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,679,4,0,4,11:36 PM,1:24,Bell REBOUND (Off:1 Def:1),,,,,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,680,1,107,4,11:36 PM,1:22,Bell 1' Tip Dunk Shot (2 PTS),,,118 - 107,-11,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,681,1,1,4,11:37 PM,1:07,,,Gasol 26' 3PT Jump Shot (17 PTS) (Lowry 9 AST),121 - 107,-14,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,683,6,2,4,11:37 PM,0:51,,,Gasol S.FOUL (P4.PN) (K.Fitzgerald),,,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,1,0,,,,,
0041800403,685,3,11,4,11:37 PM,0:51,Jerebko Free Throw 1 of 2 (5 PTS),,,121 - 108,-13,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,686,8,0,4,11:37 PM,0:51,,,SUB: Meeks FOR Leonard,,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,5,201975,Jodie Meeks,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,687,8,0,4,11:37 PM,0:51,,,SUB: Lin FOR Lowry,,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,5,202391,Jeremy Lin,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,688,8,0,4,11:37 PM,0:51,,,SUB: Miller FOR VanVleet,,,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,5,1626259,Malcolm Miller,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,692,3,12,4,11:38 PM,0:51,Jerebko Free Throw 2 of 2 (6 PTS),,,121 - 109,-12,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,693,1,98,4,11:38 PM,0:38,,,Siakam 5' Cutting Layup Shot (18 PTS) (Gasol 4 AST),123 - 109,-14,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,695,2,101,4,11:38 PM,0:29,MISS Evans 10' Driving Floating Jump Shot,,,,,4,1628980,Jacob Evans,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,696,4,0,4,11:38 PM,0:27,,,Gasol REBOUND (Off:0 Def:6),,,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,697,5,11,4,11:38 PM,0:04,,,Raptors Turnover: Shot Clock (T#16),,,3,1610612761,,,,,,0,0,,,,,,1,0,,,,,
0041800403,698,2,79,4,11:39 PM,0:01,MISS Evans 28' 3PT Pullup Jump Shot,,,,,4,1628980,Jacob Evans,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,699,4,0,4,11:39 PM,0:00,,,Gasol REBOUND (Off:0 Def:7),,,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,700,13,0,4,11:39 PM,0:00,,,,123 - 109,-14,0,0,,,,,,0,0,,,,,,0,0,,,,,
